Trend,Plunge
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
93.3738900721534,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
90.6416156039492,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
87.3628862421041,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
87.909341135745,26.0659102069227
95.0132547530759,26.0659102069227
85.7235215611816,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
90.6416156039492,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
92.2809802848717,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
