X_Obs,Y_Obs,Z_Obs,S1_mag,S2_mag,S3_mag,S1DirX,S1DirY,S1DirZ,S2DirX,S2DirY,S2DirZ,S3DirX,S3DirY,S3DirZ
440092.7,4378573.3,0,0.14203908457353,0.0146468966206444,-0.351801148621243,-0.156478059756756,0.0183528835662149,0.987510905499056,0.209312525305859,-0.976501410677871,0.051315316370561,-0.965247576306123,-0.214728122538553,-0.148959557686719
440092.7,4379573.3,0,0.152191911661827,0.005269771062798,-0.369378193272135,-0.153273677143438,0.000556330487334558,0.988183621798762,0.148682337222657,-0.988602925918601,0.0236181596062791,-0.97693435935734,-0.150545492664405,-0.151444089173181
440092.7,4380573.3,0,0.159769056816313,-0.00302042764135456,-0.379250359497028,0.154626148160573,0.00763901579137063,-0.987943520522689,0.0996526409673356,-0.994990897835891,0.00790344051433038,0.982934435989125,0.0996732595106004,0.154612858085195
440092.7,4381573.3,0,0.164711891493628,-0.00898174766072852,-0.383804822903466,0.157188251569081,0.00978939488127756,-0.987520137170131,0.0605958480044414,-0.998162351985967,-0.00024956455040773,0.985707865837175,0.0598003915179543,0.157492591575037
440092.7,4382573.3,0,0.167107433955169,-0.011897575780635,-0.384977263649642,0.159217016067942,0.00884469480152232,-0.9872039876177,0.0280144486666857,-0.999597668507141,-0.00443754222400612,0.986846053070246,0.0269494432030816,0.159400737296668
440092.7,4383573.3,0,0.167050688748851,-0.0115458093258005,-0.383734609959843,0.160064076187365,0.00720252597417527,-0.987080348874334,-0.00245566190567673,-0.999967379602991,-0.0076947679972972,0.98710357168784,-0.00365559154153633,0.160041167864993
440092.7,4384573.3,0,0.164575444934101,-0.00809285858208444,-0.379980959590146,0.159856493153407,0.00691487900401997,-0.987116044872666,0.0351729702965398,0.999300589132787,0.0126962482405091,-0.986513438204069,0.036749381045477,-0.159501470951088
440092.7,4385573.3,0,0.159648291685037,-0.00197723354423844,-0.372728250407014,0.159379763017254,0.00999068687360127,-0.98716679305797,0.0739001677227944,0.997022471248408,0.0220217400824833,-0.984447487858599,0.0764616112929306,-0.158166891754823
440092.7,4386573.3,0,0.152221523763738,0.00613857054923625,-0.360385795213754,0.160222496573942,0.018863496975116,-0.986900663731403,0.12151914211808,0.991834898141845,0.0386863403133618,-0.979572278951635,0.12612574404072,-0.156621987599685
440092.7,4387573.3,0,0.142355178847218,0.0152757166547651,-0.341106310273515,0.165335051275568,0.0369410922440378,-0.985545370098973,0.179692828800561,0.981443078289525,0.0669325881408523,-0.969729244736569,0.188161738356655,-0.155628892308736
440092.7,4388573.3,0,0.13039852149743,0.0240058076165086,-0.31333893484149,-0.179955984182182,-0.068578931166507,0.981281190055675,0.247880992622823,0.962212360702313,0.112704864171897,0.951930069518421,-0.263522870187279,0.156156458831879
440092.7,4389573.3,0,0.117134686222641,0.0305790691475538,-0.276766119086045,-0.211994418487466,-0.117084634774288,0.970231701620769,0.321685273807214,0.929109882145944,0.182410009358937,0.922809271272097,-0.350779154452658,0.159301706380503
440092.7,4390573.3,0,0.103686283791687,0.0335054691170804,-0.233242324463456,-0.269377017149205,-0.179207784034974,0.946213819796071,0.391950646725846,0.877074065331343,0.277697271240359,0.879665114212783,-0.445674381207205,0.16602298868707
441092.7,4373573.3,0,0.0976784680565211,0.0354006496332173,-0.184454562371236,0.45752795158916,-0.262264097245448,-0.8496385801096,0.538198784996647,-0.678934198929447,0.499390049312321,0.70782076922252,0.68575935780714,0.169481154814275
441092.7,4374573.3,0,0.114640110215341,0.0419493354821819,-0.25104355289833,0.345032537675977,-0.228840833212744,-0.910266126470371,0.501416361539776,-0.774892569331415,0.384867689440373,0.793431900244179,0.58921420472478,0.152618611661411
441092.7,4375573.3,0,0.133893423325999,0.0437134046397822,-0.322697275130411,0.245144082097696,-0.161383214841952,-0.955960164954458,0.438667674130681,-0.860870977201013,0.257821318524576,0.864566394607873,0.482552192597079,0.140243826012037
441092.7,4376573.3,0,0.154849097244561,0.0383782595868118,-0.389647580932506,0.179028612468107,-0.0902715162783037,-0.979693732380972,0.355137503376995,-0.922714300938125,0.149918886533425,0.917510822613499,0.374765756430711,0.133133460084299
441092.7,4377573.3,0,0.175530003699977,0.0265010550928303,-0.443092911686821,-0.146800939537776,0.0372307808981787,0.988465150171992,0.267390859889233,-0.96059485833871,0.0758923328204599,-0.952340071717306,-0.275447612236786,-0.131061057200567
441092.7,4378573.3,0,0.193761874748163,0.0108957755931219,-0.47913498070444,-0.136465822465445,0.00545775266687621,0.990629745280575,0.189274859972177,-0.981419370980801,0.0314808774680965,-0.97239503633109,-0.191797370157872,-0.132897186272628
441092.7,4379573.3,0,0.208246093602704,-0.00505169481381472,-0.499309717510959,0.136885266404886,0.00995210434915388,-0.990536914738813,0.127195414553405,-0.991848466455578,0.00761223398917627,0.982386762104341,0.127033756178199,0.137035303602418
441092.7,4380573.3,0,0.218654097243289,-0.0185516791860959,-0.508260686135868,0.14109323178281,0.0146758507898687,-0.989887528635792,0.0817138197222493,-0.996650922113523,-0.00312907600812154,0.986618240056144,0.0804459996137682,0.141819919386029
441092.7,4381573.3,0,0.225216087560858,-0.0278260365895391,-0.510956658419176,0.145387470248739,0.0132378549183121,-0.989286228900329,0.0496474451260358,-0.998748370887853,-0.00606818270299745,0.988128339178231,0.0482332960310759,0.145862724734078
441092.7,4382573.3,0,0.228305714671723,-0.0320872827559983,-0.510913961928484,0.148088883892199,0.00896291025473737,-0.988933439978307,0.0257364522837413,-0.999655206063291,-0.00520615159266441,0.988639123993892,0.0246806651110668,0.148268497255033
441092.7,4383573.3,0,0.228187417968389,-0.0312948403605607,-0.509612871097646,0.148711465763888,0.00428712093839877,-0.988871336698772,0.00407284197107095,-0.99998477621638,-0.00372280724117708,0.988872242460387,0.00347389256250366,0.148726662578804
441092.7,4384573.3,0,0.224918126345316,-0.0258593744934206,-0.506643415689703,0.147509203490856,0.00111717886467443,-0.989060052169168,0.0208293160672451,0.999774073352137,0.00423578151533764,-0.988841329272631,0.0212262611936062,-0.147452607159306
441092.7,4385573.3,0,0.218348206678856,-0.0163837587186161,-0.500152531829162,0.145283300400967,0.00117346859765318,-0.989389400385941,0.0534794837945886,0.998528052619661,0.00903730848496551,-0.987943676247622,0.0542250044079151,-0.145006694532683
441092.7,4386573.3,0,0.20818976251003,-0.00352075388476281,-0.487341688191741,0.143454472268991,0.00666312125506741,-0.989634486667257,0.097537284192977,0.995013695238472,0.0208380536552729,-0.98483871399244,0.099515572163465,-0.142089261799386
441092.7,4387573.3,0,0.194216234391863,0.0116992495154041,-0.464708460496338,0.144861407559009,0.0215820328184831,-0.989216552863651,0.15604627306346,0.986752246900841,0.0443797690298932,-0.977069461841392,0.160792472135869,-0.139574523611613
441092.7,4388573.3,0,0.176671543287478,0.027129789616453,-0.428475178025261,0.155688695782023,0.0526125204079805,-0.986404051442416,0.230058410439378,0.969189433391907,0.0880055111205012,-0.960642575462799,0.240632011373786,-0.138787886036235
441092.7,4389573.3,0,0.156744138559183,0.0393721120482433,-0.376482628625765,-0.187408690488685,-0.106987556072417,0.976438244629412,0.315043443447323,0.934990412635814,0.162912728231911,0.930390031906066,-0.338151727963591,0.141519600780486
441092.7,4390573.3,0,0.136562807582584,0.0450616968612653,-0.311126322459508,-0.253852367863046,-0.18299339682736,0.949774916518598,0.397596062722735,0.87540260424705,0.274932085040764,0.881746191507343,-0.44741892806973,0.149465569838773
442092.7,4373573.3,0,0.126841662176483,0.0454269114333229,-0.224912075373016,-0.496347616677394,0.278693532119479,0.822173314194423,-0.552455441717356,0.629145189385191,-0.546780866152386,0.669650676349656,0.72560750122104,0.15830895690455
442092.7,4374573.3,0,0.151881897680578,0.0575499547795087,-0.329186389485924,0.358995231921624,-0.25611546924098,-0.897511721301183,0.519479475059688,-0.744072294384204,0.42011605030222,0.775411825064108,0.617058576753697,0.134071676372942
442092.7,4375573.3,0,0.181016976811588,0.0615102712974246,-0.446307994953136,0.228612547247795,-0.174616239282868,-0.957729331397751,0.451031840861108,-0.852830933075778,0.263153335754152,0.862732045174117,0.492126577790516,0.116210368134171
442092.7,4376573.3,0,0.213932732468787,0.0512943528088903,-0.555004739545266,0.146759097209383,-0.0845092222150293,-0.985555659892884,0.350711718771124,-0.927172668866524,0.131727493043522,0.924912459480837,0.364978127382366,0.106432649265021
442092.7,4377573.3,0,0.246435799051554,0.0285604810928824,-0.636119477730458,-0.113834650140601,0.023487173814433,0.993222042190757,0.246882657837684,-0.967692955824653,0.0511790631640329,-0.962336025349965,-0.251035248348828,-0.10435841317342
442092.7,4378573.3,0,0.274021377223484,0.00021514041471145,-0.683575201747788,0.108012796549918,0.00791366752777843,-0.994118005896546,0.160554739074331,-0.986980370248232,0.00958772681275081,0.981099083447865,0.160645954231416,0.107877086755428
442092.7,4379573.3,0,0.294735879543174,-0.0269011948370559,-0.7037412833352,0.112890058803401,0.0198603195975783,-0.993408980394705,0.098517315329118,-0.995097317816032,-0.00869865826905316,0.988711370018424,0.0968859937288186,0.11429318009169
442092.7,4380573.3,0,0.308781816815184,-0.0483461297508398,-0.707868534516657,0.120126486347084,0.0206315401510901,-0.99254418885453,0.0591930123571817,-0.998154126285669,-0.0135840887429218,0.990992338298328,0.0571198715850013,0.121125991034652
442092.7,4381573.3,0,0.317200649566342,-0.0620383407997825,-0.705852026491991,0.1259933823179,0.0156903365473892,-0.991906992087023,0.0367209587114503,-0.999263438273868,-0.0111423570396982,0.991351218692652,0.0350199124516011,0.126476744615264
442092.7,4382573.3,0,0.320997015228999,-0.0676851135750865,-0.703509608940031,0.129130878395923,0.0085739484796683,-0.99159049191295,0.0234649733381437,-0.999709040094586,-0.00558839685427797,0.991349893463926,0.0225460098604759,0.129294493960237
442092.7,4383573.3,0,0.320749190428615,-0.0659173981825104,-0.702662433855476,0.129354112239169,0.00155260363322828,-0.991597248417307,0.0119938040687397,-0.999928071744589,-1.05292695889435e-06,0.991525926191936,0.0118928869121865,0.129363429647319
442092.7,4384573.3,0,0.316533025608171,-0.0576410973385921,-0.702078816000336,0.127111494114149,-0.00371374096020407,-0.991881482936419,0.00398941555094687,0.99998681657646,-0.00323283727363081,-0.991880412462929,0.00354609663664332,-0.127124634005424
442092.7,4385573.3,0,0.307987524238189,-0.0437075961342537,-0.698347662591018,0.123296661877848,-0.00601737504270119,-0.992351613273932,0.0291826982622081,0.999571127773942,-0.0024352911256726,-0.991940675288556,0.0286592344336921,-0.123419386604204
442092.7,4386573.3,0,0.294335691178704,-0.0242475956545824,-0.687070149852159,0.118976092175543,-0.00410702925357619,-0.992888625074004,0.0673833232296536,0.997719352161524,0.00394741344648508,-0.990607983634881,0.067373782980472,-0.1189814948878
442092.7,4387573.3,0,0.274571906150627,0.000790351976047659,-0.662629149927924,0.116140387135037,0.00603503450669153,-0.993214472727128,0.123693406141336,0.992108869262627,0.02049226213933,-0.985500558981718,0.125234060418624,-0.114477414181952
442092.7,4388573.3,0,0.248301184477203,0.0287748410377722,-0.616524129337573,0.12128854640333,0.034338359892925,-0.992023167850042,0.20319805928777,0.977378007698454,0.0586751972223795,-0.971596437422993,0.208693811856665,-0.111567269750961
442092.7,4389573.3,0,0.217167543430724,0.0527401783046915,-0.540481665230868,-0.150938162603568,-0.095453378374981,0.983923941992805,0.30326427950216,0.942862139227301,0.137991895377063,0.940876425386402,-0.319217228495771,0.113366278864503
442092.7,4390573.3,0,0.18555868211159,0.0642256642463248,-0.436053017273307,-0.230579950642258,-0.193150991718496,0.953690505751198,0.403995055245931,0.872632078618705,0.274410733577306,0.885223633721249,-0.448559861962436,0.123179416046632
443092.7,4373573.3,0,0.170013763485153,0.0584763855628525,-0.273172134170312,-0.551954049548433,0.291952940629157,0.781095517619372,-0.565120272864335,0.557827570704026,-0.607838365488873,0.613176813313115,0.776911759352652,0.142906661127958
443092.7,4374573.3,0,0.208548568661032,0.0825621123266053,-0.446341603843861,-0.385946364418244,0.300051526148669,0.872361441977002,-0.539630280114372,0.693539597599141,-0.477286064478848,0.748227615486106,0.65495947066813,0.10575219716913
443092.7,4375573.3,0,0.253655828934549,0.0930560452458476,-0.655404582054466,-0.204564000225692,0.200728934064768,0.958050867564393,-0.467778336536086,0.839708154081847,-0.275814509835851,0.859847078077954,0.504577160598536,0.0778774121496357
443092.7,4376573.3,0,0.308051736616846,0.0716858414329987,-0.8480236752048,-0.0966510750733031,0.0784214182676912,0.992224093057641,0.341958106674829,-0.933592457835613,0.107097039883579,-0.934731631521337,-0.349650116301056,-0.0634158750165653
443092.7,4377573.3,0,0.361678272551686,0.0245546316205139,-0.977120956688029,-0.0647670693144154,0.00806529342886051,0.997867815782395,0.215989961305307,-0.976149756013387,0.0219086843588557,-0.974245124877591,-0.216948392197109,-0.0614803364933531
443092.7,4378573.3,0,0.404170358397611,-0.0287945575110228,-1.0362354478434,0.0655234015005524,0.0205484541567039,-0.997639436313324,0.122009207538059,-0.992451153817919,-0.0124282163408994,0.990363790297147,0.120906858024064,0.0675358760290895
443092.7,4379573.3,0,0.433300071753016,-0.0744428967705172,-1.04802570092111,0.0753096078522462,0.027700105356253,-0.996775384491608,0.0635975778444875,-0.997712368065472,-0.02292114092934,0.995130047309122,0.061666317973759,0.0768989867950414
443092.7,4380573.3,0,0.451410488386769,-0.106898208516544,-1.03887858098365,0.0852928038882855,0.0243406383953059,-0.996058568020668,0.0342523807066005,-0.999182273239657,-0.0214839302633931,0.99576699685258,0.0322849526272105,0.086056782493039
443092.7,4381573.3,0,0.461478670783979,-0.125187878495149,-1.02739623559797,0.0922104685170971,0.0164167109304535,-0.995604199015896,0.0239111240804896,-0.999612262996868,-0.0142682098206949,0.995452403503585,0.0224903372252588,0.0925672571184285
443092.7,4382573.3,0,0.465736243432273,-0.131326478543231,-1.02159748607169,0.0953422019203169,0.00744380036745969,-0.995416723974977,0.0220729408422939,-0.999741983981335,-0.00536197236434828,0.995199803966801,0.021460552209877,0.0954819086701195
443092.7,4383573.3,0,0.465240815676051,-0.127651942730384,-1.02258168661221,0.0949110842566067,-0.000902314456323802,-0.9954853449016,0.0207357315452264,-0.999780834326726,0.00288318404532973,0.995269770224394,0.0209157629929404,0.0948715728545887
443092.7,4384573.3,0,0.459971190441245,-0.115558038886463,-1.02755933549918,0.0914942375240159,-0.007125434637625,-0.995780112615794,-0.0134752512761893,0.999873980799298,-0.00839286146722973,-0.995714427987735,-0.0141862856939189,-0.0913866904711403
443092.7,4385573.3,0,0.449285239398431,-0.0967048416755443,-1.02976485689173,0.0864012525097902,-0.0102548172292408,-0.996207640147542,0.00402389616165623,0.999942458224082,-0.00994426972979454,-0.996252293259303,0.00314943873945281,-0.0864375451479665
443092.7,4386573.3,0,0.431693564973571,-0.0700297737767052,-1.02281920513479,0.0804974970363457,-0.0114080094774247,-0.996689525524698,0.0334136380097206,0.999403388918742,-0.00874042405663713,-0.99619460034967,0.0325994407543668,-0.0808306544366904
443092.7,4387573.3,0,0.404367494812302,-0.0300988733161709,-1.00152731038998,0.073607964168404,-0.00826765760530886,-0.997252983675007,0.0818799677971103,0.996639727844326,-0.00221895379223703,-0.993920287791997,0.0814917095176511,-0.0740375769144533
443092.7,4388573.3,0,0.364614313684204,0.0226286090449771,-0.948764766302935,0.0707140633774104,0.0131384786489684,-0.997410097010977,0.163728380957717,0.986198721534612,0.0245987583520294,-0.983967752779338,0.165043818491598,-0.0675869770598765
443092.7,4389573.3,0,0.313797505872631,0.0735036484189833,-0.835836235452615,-0.0946117390659432,-0.0807602432876309,0.99223303811909,-0.283977047199966,-0.953102692958375,-0.104653205106593,-0.954151798978814,0.29167283003327,-0.0672406478692532
443092.7,4390573.3,0,0.261775235568217,0.0988677454524955,-0.654586471233812,0.195365511843733,0.215712654730382,-0.956713315142633,-0.413486947186368,-0.86645360169687,-0.279797606517677,0.889303582185822,-0.450251270620854,0.080080784310422
444092.7,4373573.3,0,0.237523044927434,0.0730507113084587,-0.320061275440597,0.629546519064369,-0.284123908538793,-0.723149213461908,-0.575335711838293,0.455042313750586,-0.679650874626112,0.522168554221203,0.843925409792331,0.123003673479233
444092.7,4374573.3,0,0.301688786268376,0.122785714899356,-0.625635224418487,-0.44337113184854,0.366565395834986,0.817955897356138,-0.558489819080191,0.600783947341402,-0.571968330067896,-0.701078570081214,-0.710414287013727,-0.0616472171282509
444092.7,4375573.3,0,0.369352456806106,0.155282285651389,-1.04539663744449,-0.172275932936874,0.255946615576425,0.951216238773132,-0.494189526137603,0.812879289839429,-0.30822714417461,-0.852113675037915,-0.523181221112836,-0.0135534013539148
444092.7,4376573.3,0,0.463219139835194,0.102699086183097,-1.42871841778923,-0.0138089265690847,0.0695987054401058,0.997479490389688,-0.325845956418357,0.942805944439955,-0.0702948349062078,-0.945322022504932,-0.325995354767129,0.00965931868394294
444092.7,4377573.3,0,0.555845934916555,-0.0075859307559231,-1.64068725004959,-0.01247248192393,0.00880250687947708,-0.999883469743997,-0.170396104204556,0.98531646313005,0.0107997757753996,-0.985296709050917,-0.170510947911052,0.0107894288962435
444092.7,4378573.3,0,0.620525959337554,-0.11149737862596,-1.69834747017493,0.00328939544369336,-0.0297781616411828,0.999551119736698,-0.0744872236536444,0.996772401069606,0.0299405073154275,-0.997216542878219,-0.0745522739774234,0.00106068600831649
444092.7,4379573.3,0,0.658867426382649,-0.184556908990656,-1.67961282304039,-0.0106419400865256,-0.0315165270426326,0.999446575677943,-0.0265555992629152,0.99915955543792,0.0312247165701455,-0.999590690862506,-0.0262086111854382,-0.0114699363881529
444092.7,4380573.3,0,0.679991912724213,-0.228995926151122,-1.64018176591765,0.0225391734734569,0.0247034276632774,-0.999440706755943,0.011712297328454,-0.99963258807225,-0.0244440372129095,0.999677351824289,0.0111547983245526,0.0228202262021054
444092.7,4381573.3,0,0.690348501831018,-0.248298088064857,-1.61290157824364,0.0295702795495104,0.0148250182412414,-0.99945275896438,0.0147946282717185,-0.999786968297058,-0.0143922547809447,0.999453209280787,0.0143609490468011,0.0297833107765022
444092.7,4382573.3,0,0.694284071465962,-0.251938268137791,-1.60345072617061,0.0320966077798925,0.00562614558063559,-0.999468936113038,0.0223119631926601,-0.999738994405217,-0.00491114692654403,0.999235699956478,0.0221424829581104,0.0322137607388001
444092.7,4383573.3,0,0.693422786789671,-0.245726687541454,-1.6089435357551,0.0308135277108233,-0.00295117311766194,-0.999520793724295,-0.0289099169429532,0.999574635189538,-0.00384257570570044,-0.999106972857444,-0.0290144664423128,-0.0307151025507331
444092.7,4384573.3,0,0.686922343269814,-0.228729920839767,-1.62649997262558,0.0257405315403183,-0.00941445187437758,-0.999624326000486,-0.0289909126671868,0.999528038636959,-0.0101600669917331,-0.999248193402793,-0.0292415470599284,-0.0254554494518676
444092.7,4385573.3,0,0.673953566555792,-0.205697987274387,-1.64003712282308,0.0192548105112013,-0.0105303880347121,-0.999759152596272,-0.016457765810747,0.999805714217707,-0.010847845967696,-0.999679145634586,-0.0166626752191436,-0.0190777629151066
444092.7,4386573.3,0,0.653234697267177,-0.177828045683222,-1.63623455527724,0.0137142823435063,-0.0124221680660826,-0.999828789443643,0.0020091244905076,0.999921151202828,-0.012395757177029,-0.999903936325177,0.00183878159339828,-0.0137381586709262
444092.7,4387573.3,0,0.618188603410105,-0.119559208536507,-1.62895945122365,-0.00462184986136693,0.0186014610447632,0.999816295201703,0.0318473663579801,0.999322533141215,-0.0184450538704947,-0.999482057747872,0.0317562655742927,-0.00521112625594584
444092.7,4388573.3,0,0.559516195701757,-0.016588445717552,-1.59342169475003,-0.00824948446566371,-0.0109069943214027,-0.999906487368156,-0.106243677726492,-0.994271026555896,0.0117220601702572,0.994305902099148,-0.10633044355385,-0.00704342419858459
444092.7,4389573.3,0,0.473646078862106,0.103491632667036,-1.43372550126095,-0.00264421591499535,-0.0587624140688475,0.998268494351593,0.251730742320606,0.966085598242596,0.0575347741714771,-0.967793697795616,0.25144700348393,0.0122377671999809
444092.7,4390573.3,0,0.384350725127329,0.16871821932498,-1.08287499464211,-0.143002810062874,-0.26745702779458,0.952899225835246,0.431746975592203,0.849498420535987,0.303227608528391,-0.890586742199269,0.454773758906725,-0.0060068984294294
445092.7,4373573.3,0,0.347878679233552,0.0818734088388038,-0.326694094719852,0.725626810402418,-0.211147375134055,-0.65489122608202,-0.585360832140217,0.310858625053264,-0.748812133599681,0.361688302577408,0.926705833155265,0.101969949370788
445092.7,4374573.3,0,0.479067931824805,0.177364163695761,-0.882503602080062,-0.560870164082222,0.431760853633916,0.70640443395529,-0.565452940942855,0.42345512978203,-0.707777312888991,-0.604721118054808,-0.796409642288814,0.00663709634898999
445092.7,4375573.3,0,0.551444857478618,0.293648338058838,-1.86274390676527,-0.163503754107473,0.407551597202477,0.898425410376662,0.539477854117566,-0.725521410344004,0.427296534094479,-0.825972255774653,-0.554545199916254,0.101239586824386
445092.7,4376573.3,0,0.70038719015513,0.130309483120983,-2.74332130674173,0.133409232415315,0.0502929391746166,0.989784116348376,0.291953812368605,-0.956387739218839,0.00924465874520167,-0.947082334409102,-0.287737923362661,0.142274169507855
445092.7,4377573.3,0,0.858209803499354,-0.166731396389647,-3.06591693851214,-0.1444552570116,0.0242058050354723,-0.989215223156365,0.104582276473468,-0.993727984023338,-0.0395883974990189,0.983969118503899,0.1091731320953,-0.141017733137228
445092.7,4378573.3,0,0.945852031754558,-0.366950943323746,-3.05384549418073,0.128254261066051,-0.0303088897293668,0.991278071845521,-0.0257050930789015,0.999095501018407,0.0338737071278369,0.991408136293124,0.0298253423811122,-0.12735916238592
445092.7,4379573.3,0,0.987570414993117,-0.461782795947189,-2.96078448201941,-0.1133954987201,0.030243485442966,-0.993089518854308,0.00380990102388658,0.99954248850036,0.0300049718662677,-0.993542623909115,0.000381144025836209,0.113458843661583
445092.7,4380573.3,0,1.0086732072615,-0.511410117566415,-2.85781905777486,-0.100221173460955,0.0218586951872142,-0.994725044338797,0.00178882029655079,0.999760988410514,0.0217891297297228,-0.994963575470005,-0.000404347801405089,0.100236320716593
445092.7,4381573.3,0,1.01569689545483,-0.517241368455153,-2.81181239965082,-0.0944455614400094,0.0108166768389605,-0.99547126298374,-0.0130521114223954,0.999841573558617,0.012102486159667,-0.995444462695784,-0.0141360279424261,0.0942894182944839
