Trend,Plunge
237.955281015094,-89.8626138742361
240.116450078951,-89.8479595586797
242.12578738835,-89.8335892798941
243.97268736095,-89.8196629223927
245.745541679299,-89.8065322558134
247.56881226452,-89.7948050289412
249.530190000304,-89.7851993167837
251.652653853458,-89.7783197289409
253.910641355463,-89.7745213156855
256.25999392222,-89.7739037322891
258.659823528972,-89.7763785456477
261.080867129098,-89.7817422407379
263.503250857763,-89.789719624307
265.90954718195,-89.7999702985203
268.285425488064,-89.8120753572579
-89.3566386123615,-89.8255493408023
-86.9395185893327,-89.8399116128961
-84.3204802464123,-89.8547726958377
238.620330815939,-89.8370972907048
241.050009041184,-89.8190349602817
243.091925536213,-89.8012687319707
244.720210921005,-89.7834796670963
246.155258631992,-89.7658669037028
247.687595539801,-89.7494490621878
249.487473492117,-89.7356432782825
251.566952709975,-89.7256202142306
253.848223783251,-89.7199874516744
256.236859204736,-89.7188430400585
258.659527219583,-89.7219728924566
261.071038849791,-89.7290181777337
263.444213191055,-89.7395619629069
265.74664972134,-89.7531247604714
267.923898046677,-89.7690764896047
269.947683435656,-89.7865985045089
-88.0585458178947,-89.8048907055217
-85.7667762204631,-89.8235188768626
239.952082479941,-89.8066336663675
242.97115881037,-89.7860962832834
245.085201356055,-89.7663548666931
246.160899517218,-89.745213072215
246.787121800869,-89.7218791829322
247.706854984667,-89.6983258374615
249.241776349557,-89.6778234736589
251.313668957312,-89.6628648528516
253.702734087454,-89.6544899946254
256.212934432213,-89.6526660166764
258.719021111197,-89.6568565307057
261.154150473881,-89.6663687630206
263.489662711617,-89.6805232304114
265.682925971494,-89.6986824098536
267.579110409224,-89.7199138532268
268.970018391848,-89.742567752169
-89.9987108657247,-89.7648245053999
-88.5198346319466,-89.7863027737432
242.472563068517,-89.7706933464003
247.100930148091,-89.7526786791503
249.663864569245,-89.7387629753815
249.247586999095,-89.7199253673085
247.645439792993,-89.6904525843071
247.159156787337,-89.6551696391318
248.307912298446,-89.6231735596115
250.559182564055,-89.6001814688594
253.305748352823,-89.5877961864874
256.155039502635,-89.5853640651062
258.91593582144,-89.5915935907103
261.484933084383,-89.6050684312521
263.838319274468,-89.6244317054471
266.001063627693,-89.6489748495111
267.616683813719,-89.6777724324245
267.761698121366,-89.7069481274827
266.334252957016,-89.7302390677601
265.725556376192,-89.7471312425386
247.071838432425,-89.7274409103592
257.20021190499,-89.7272086492489
263.883791053774,-89.7479387097962
259.055407660471,-89.7612729272415
248.267065395444,-89.7315362887937
243.643994000723,-89.6733330763429
244.605813606241,-89.6196968720024
247.960761886545,-89.5835309791999
251.962273378163,-89.5660036785199
255.859479990667,-89.5639981330735
259.500479761113,-89.5748124279765
262.684095601698,-89.5958519043186
265.240721933233,-89.6231203728694
267.777811676796,-89.6556859045874
269.853499975582,-89.6961416232675
267.091512891496,-89.7361651804867
256.818722695457,-89.7455185432532
250.81113717545,-89.7186959723217
254.365493693975,-89.6654909182239
-74.748491615995,-89.6948908125667
-29.5573507871311,-89.7325691553584
12.0076178816804,-89.8218064302526
90.9718465289537,-89.9311091902829
179.052695205755,-89.8797863653749
208.005002148422,-89.8155397993893
