Trend,Plunge
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
85.7235215611816,26.0659102069227
88.4557960293859,26.0659102069227
90.6416156039492,26.0659102069227
93.3738900721534,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
86.2699764548224,26.0659102069227
88.4557960293859,26.0659102069227
90.6416156039492,26.0659102069227
92.2809802848717,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
85.1770666675408,26.0659102069227
87.3628862421041,26.0659102069227
88.4557960293859,26.0659102069227
90.0951607103083,26.0659102069227
91.18807049759,26.0659102069227
93.3738900721534,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
86.8164313484633,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
89.5487058166675,26.0659102069227
90.0951607103083,26.0659102069227
91.7345253912309,26.0659102069227
93.9203449657942,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
86.8164313484633,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
89.0022509230267,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
90.0951607103083,26.0659102069227
91.7345253912309,26.0659102069227
94.4667998594351,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
86.2699764548224,26.0659102069227
89.0022509230267,26.0659102069227
90.0951607103083,26.0659102069227
89.5487058166675,26.0659102069227
89.0022509230267,26.0659102069227
88.4557960293859,26.0659102069227
87.909341135745,26.0659102069227
89.0022509230267,26.0659102069227
90.0951607103083,26.0659102069227
91.7345253912309,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
88.4557960293859,26.0659102069227
90.6416156039492,26.0659102069227
90.0951607103083,26.0659102069227
89.5487058166675,26.0659102069227
88.4557960293859,26.0659102069227
87.909341135745,26.0659102069227
87.3628862421041,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
89.0022509230267,26.0659102069227
91.7345253912309,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
87.909341135745,26.0659102069227
89.5487058166675,26.0659102069227
90.6416156039492,26.0659102069227
89.5487058166675,26.0659102069227
88.4557960293859,26.0659102069227
88.4557960293859,26.0659102069227
87.909341135745,26.0659102069227
86.8164313484633,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
86.8164313484633,26.0659102069227
87.3628862421041,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
87.3628862421041,33.6645205549808
84.6306117738999,33.6645205549808
93.3738900721534,33.6645205549808
91.18807049759,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
84.6306117738999,33.6645205549808
84.6306117738999,33.6645205549808
93.3738900721534,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
89.5487058166675,33.6645205549808
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
95.0132547530759,33.6645205549808
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
90.6416156039492,33.6645205549808
95.0132547530759,26.0659102069227
84.6306117738999,28.4654713694674
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,33.6645205549808
95.0132547530759,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,33.6645205549808
95.0132547530759,26.0659102069227
84.6306117738999,33.6645205549808
95.0132547530759,33.6645205549808
84.6306117738999,32.8646668341326
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
93.9203449657942,26.0659102069227
87.909341135745,26.0659102069227
84.6306117738999,26.0659102069227
85.1770666675408,26.0659102069227
91.18807049759,26.0659102069227
84.6306117738999,26.0659102069227
90.6416156039492,26.0659102069227
87.909341135745,26.0659102069227
84.6306117738999,26.0659102069227
93.3738900721534,26.0659102069227
86.8164313484633,26.0659102069227
89.5487058166675,26.0659102069227
92.8274351785125,26.0659102069227
88.4557960293859,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
91.18807049759,26.0659102069227
87.3628862421041,26.0659102069227
86.2699764548224,26.0659102069227
85.1770666675408,26.0659102069227
87.3628862421041,26.0659102069227
88.4557960293859,26.0659102069227
87.3628862421041,26.0659102069227
88.4557960293859,26.0659102069227
91.18807049759,26.0659102069227
90.0951607103083,26.0659102069227
90.6416156039492,26.0659102069227
89.5487058166675,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
91.18807049759,26.0659102069227
87.3628862421041,26.0659102069227
86.2699764548224,26.0659102069227
86.8164313484633,26.0659102069227
87.909341135745,26.0659102069227
87.909341135745,26.0659102069227
89.5487058166675,26.0659102069227
90.6416156039492,26.0659102069227
90.0951607103083,26.0659102069227
88.4557960293859,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
90.6416156039492,26.0659102069227
88.4557960293859,26.0659102069227
87.909341135745,26.0659102069227
87.909341135745,26.0659102069227
88.4557960293859,26.0659102069227
89.0022509230267,26.0659102069227
89.5487058166675,26.0659102069227
87.909341135745,26.0659102069227
85.1770666675408,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
94.4667998594351,26.0659102069227
91.18807049759,26.0659102069227
89.5487058166675,26.0659102069227
89.0022509230267,26.0659102069227
88.4557960293859,26.0659102069227
88.4557960293859,26.0659102069227
87.3628862421041,26.0659102069227
85.7235215611816,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
95.0132547530759,26.0659102069227
93.9203449657942,26.0659102069227
91.18807049759,26.0659102069227
90.0951607103083,26.0659102069227
89.0022509230267,26.0659102069227
87.3628862421041,26.0659102069227
85.7235215611816,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
84.6306117738999,26.0659102069227
